plan_id,user_id,target_tabungan,batas_pengeluaran_kategori,tenggat_waktu
PLAN_fcef36cf,USER_01204,2756679,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_6c952d9d,USER_01131,1139536,"{""Food Delivery"": 1635000, ""Coffee Shop"": 545000, ""Movie Ticket"": 545000, ""Gaming"": 545000}",2023-08-31
PLAN_25da830a,USER_02661,1293772,"{""Food Delivery"": 1515000, ""Coffee Shop"": 505000, ""Movie Ticket"": 505000, ""Gaming"": 505000}",2023-08-31
PLAN_9a6959fd,USER_09602,2457518,"{""Food Delivery"": 1890000, ""Coffee Shop"": 630000, ""Movie Ticket"": 630000, ""Gaming"": 630000}",2023-08-31
PLAN_ca179999,USER_07094,2684174,"{""Food Delivery"": 2130000, ""Coffee Shop"": 710000, ""Movie Ticket"": 710000, ""Gaming"": 710000}",2023-08-31
PLAN_bfeee4e7,USER_06660,596819,"{""Food Delivery"": 615000, ""Coffee Shop"": 205000, ""Movie Ticket"": 205000, ""Gaming"": 205000}",2023-08-31
PLAN_26277b78,USER_01903,1328508,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_9daa4f61,USER_00238,1328476,"{""Food Delivery"": 1560000, ""Coffee Shop"": 520000, ""Movie Ticket"": 520000, ""Gaming"": 520000}",2023-08-31
PLAN_28e1c2a9,USER_05831,403961,"{""Food Delivery"": 510000, ""Coffee Shop"": 170000, ""Movie Ticket"": 170000, ""Gaming"": 170000}",2023-08-31
PLAN_7ee41a81,USER_04859,819671,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_b76bbe4d,USER_01689,554874,"{""Food Delivery"": 615000, ""Coffee Shop"": 205000, ""Movie Ticket"": 205000, ""Gaming"": 205000}",2023-08-31
PLAN_119cc6a5,USER_03649,728481,"{""Food Delivery"": 690000, ""Coffee Shop"": 230000, ""Movie Ticket"": 230000, ""Gaming"": 230000}",2023-08-31
PLAN_0070ef7b,USER_04935,377207,"{""Food Delivery"": 525000, ""Coffee Shop"": 175000, ""Movie Ticket"": 175000, ""Gaming"": 175000}",2023-08-31
PLAN_83f8fc22,USER_04355,2487737,"{""Food Delivery"": 1890000, ""Coffee Shop"": 630000, ""Movie Ticket"": 630000, ""Gaming"": 630000}",2023-08-31
PLAN_699bffa6,USER_09968,675311,"{""Food Delivery"": 510000, ""Coffee Shop"": 170000, ""Movie Ticket"": 170000, ""Gaming"": 170000}",2023-08-31
PLAN_4f6b2e69,USER_00885,1460419,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_4c2ced27,USER_01721,875574,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_986e9c71,USER_06455,1401194,"{""Food Delivery"": 1605000, ""Coffee Shop"": 535000, ""Movie Ticket"": 535000, ""Gaming"": 535000}",2023-08-31
PLAN_46ad5991,USER_09663,1777519,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_4f736d24,USER_05561,2476554,"{""Food Delivery"": 2205000, ""Coffee Shop"": 735000, ""Movie Ticket"": 735000, ""Gaming"": 735000}",2023-08-31
PLAN_a22e16f7,USER_00072,1732299,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_61b6fd0c,USER_08788,1681615,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_695cea54,USER_06906,1129973,"{""Food Delivery"": 930000, ""Coffee Shop"": 310000, ""Movie Ticket"": 310000, ""Gaming"": 310000}",2023-08-31
PLAN_eb3c9e65,USER_09564,1774317,"{""Food Delivery"": 1365000, ""Coffee Shop"": 455000, ""Movie Ticket"": 455000, ""Gaming"": 455000}",2023-08-31
PLAN_0b857a22,USER_03773,1363318,"{""Food Delivery"": 1185000, ""Coffee Shop"": 395000, ""Movie Ticket"": 395000, ""Gaming"": 395000}",2023-08-31
PLAN_9cdcf790,USER_05306,2274915,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_56201a28,USER_09109,1900445,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_c64af7f6,USER_00798,927709,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_8d16b0e8,USER_08527,2145973,"{""Food Delivery"": 1725000, ""Coffee Shop"": 575000, ""Movie Ticket"": 575000, ""Gaming"": 575000}",2023-08-31
PLAN_e887dfef,USER_09246,1024314,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_f09e6ca8,USER_01221,975048,"{""Food Delivery"": 1425000, ""Coffee Shop"": 475000, ""Movie Ticket"": 475000, ""Gaming"": 475000}",2023-08-31
PLAN_f3bffc95,USER_05801,1693049,"{""Food Delivery"": 1845000, ""Coffee Shop"": 615000, ""Movie Ticket"": 615000, ""Gaming"": 615000}",2023-08-31
PLAN_6727f71e,USER_03491,1376020,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_133a97ab,USER_03052,1351347,"{""Food Delivery"": 1020000, ""Coffee Shop"": 340000, ""Movie Ticket"": 340000, ""Gaming"": 340000}",2023-08-31
PLAN_ec8b970e,USER_08339,1115904,"{""Food Delivery"": 1455000, ""Coffee Shop"": 485000, ""Movie Ticket"": 485000, ""Gaming"": 485000}",2023-08-31
PLAN_82ce0606,USER_09224,988361,"{""Food Delivery"": 930000, ""Coffee Shop"": 310000, ""Movie Ticket"": 310000, ""Gaming"": 310000}",2023-08-31
PLAN_cd197aec,USER_04830,579974,"{""Food Delivery"": 630000, ""Coffee Shop"": 210000, ""Movie Ticket"": 210000, ""Gaming"": 210000}",2023-08-31
PLAN_9d072c18,USER_06813,2226003,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_49359757,USER_05617,1528958,"{""Food Delivery"": 1245000, ""Coffee Shop"": 415000, ""Movie Ticket"": 415000, ""Gaming"": 415000}",2023-08-31
PLAN_50d853a1,USER_09942,661798,"{""Food Delivery"": 540000, ""Coffee Shop"": 180000, ""Movie Ticket"": 180000, ""Gaming"": 180000}",2023-08-31
PLAN_68b7f0f7,USER_00110,1586188,"{""Food Delivery"": 1620000, ""Coffee Shop"": 540000, ""Movie Ticket"": 540000, ""Gaming"": 540000}",2023-08-31
PLAN_e8f1523e,USER_00949,1641190,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_e3744439,USER_04528,547565,"{""Food Delivery"": 645000, ""Coffee Shop"": 215000, ""Movie Ticket"": 215000, ""Gaming"": 215000}",2023-08-31
PLAN_efe90901,USER_09198,1225395,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_65c9008d,USER_00186,895066,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_1eacbf35,USER_04075,1504707,"{""Food Delivery"": 1245000, ""Coffee Shop"": 415000, ""Movie Ticket"": 415000, ""Gaming"": 415000}",2023-08-31
PLAN_049befb4,USER_03981,2439655,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_6229231b,USER_07609,2974988,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_6b0161e9,USER_03786,762161,"{""Food Delivery"": 735000, ""Coffee Shop"": 245000, ""Movie Ticket"": 245000, ""Gaming"": 245000}",2023-08-31
PLAN_08337eed,USER_06408,1026012,"{""Food Delivery"": 870000, ""Coffee Shop"": 290000, ""Movie Ticket"": 290000, ""Gaming"": 290000}",2023-08-31
PLAN_0e12e309,USER_07228,1030725,"{""Food Delivery"": 795000, ""Coffee Shop"": 265000, ""Movie Ticket"": 265000, ""Gaming"": 265000}",2023-08-31
PLAN_10c826b9,USER_08379,2053108,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_d2d8fe05,USER_09305,1147560,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_2b4a20cf,USER_06122,1494060,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_383c244f,USER_07799,1513073,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_72a4f5fc,USER_08938,1680483,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_ceaf2305,USER_05364,594284,"{""Food Delivery"": 555000, ""Coffee Shop"": 185000, ""Movie Ticket"": 185000, ""Gaming"": 185000}",2023-08-31
PLAN_c3cb6b64,USER_05442,1462084,"{""Food Delivery"": 1785000, ""Coffee Shop"": 595000, ""Movie Ticket"": 595000, ""Gaming"": 595000}",2023-08-31
PLAN_23c784fd,USER_03570,1521247,"{""Food Delivery"": 1365000, ""Coffee Shop"": 455000, ""Movie Ticket"": 455000, ""Gaming"": 455000}",2023-08-31
PLAN_dcc9fa8a,USER_09443,938514,"{""Food Delivery"": 870000, ""Coffee Shop"": 290000, ""Movie Ticket"": 290000, ""Gaming"": 290000}",2023-08-31
PLAN_85cb9d89,USER_02057,1398907,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_a0f96879,USER_06549,512236,"{""Food Delivery"": 690000, ""Coffee Shop"": 230000, ""Movie Ticket"": 230000, ""Gaming"": 230000}",2023-08-31
PLAN_4e7bfbc9,USER_05295,1587994,"{""Food Delivery"": 1425000, ""Coffee Shop"": 475000, ""Movie Ticket"": 475000, ""Gaming"": 475000}",2023-08-31
PLAN_d3ab0a87,USER_08937,532107,"{""Food Delivery"": 525000, ""Coffee Shop"": 175000, ""Movie Ticket"": 175000, ""Gaming"": 175000}",2023-08-31
PLAN_be5417ba,USER_05388,1541917,"{""Food Delivery"": 1305000, ""Coffee Shop"": 435000, ""Movie Ticket"": 435000, ""Gaming"": 435000}",2023-08-31
PLAN_6e2134ad,USER_00559,1489760,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_05a1b9f1,USER_02734,1055743,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_dda76cdb,USER_06487,1412235,"{""Food Delivery"": 1365000, ""Coffee Shop"": 455000, ""Movie Ticket"": 455000, ""Gaming"": 455000}",2023-08-31
PLAN_bc4b054b,USER_09056,1092656,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_1779a103,USER_08844,1839120,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_00794cde,USER_09229,1557865,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_f9cfb241,USER_01822,1349478,"{""Food Delivery"": 1785000, ""Coffee Shop"": 595000, ""Movie Ticket"": 595000, ""Gaming"": 595000}",2023-08-31
PLAN_17420ce2,USER_00355,1162524,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_af86b88b,USER_03561,1228596,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_4a7b66aa,USER_09388,1263841,"{""Food Delivery"": 1170000, ""Coffee Shop"": 390000, ""Movie Ticket"": 390000, ""Gaming"": 390000}",2023-08-31
PLAN_f556ce73,USER_06977,2044895,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_50f54d00,USER_00085,946112,"{""Food Delivery"": 1170000, ""Coffee Shop"": 390000, ""Movie Ticket"": 390000, ""Gaming"": 390000}",2023-08-31
PLAN_156ac91e,USER_00614,1193190,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_3b814675,USER_05087,1014544,"{""Food Delivery"": 1500000, ""Coffee Shop"": 500000, ""Movie Ticket"": 500000, ""Gaming"": 500000}",2023-08-31
PLAN_79bed1ae,USER_07978,432188,"{""Food Delivery"": 480000, ""Coffee Shop"": 160000, ""Movie Ticket"": 160000, ""Gaming"": 160000}",2023-08-31
PLAN_6eff9f18,USER_08907,620067,"{""Food Delivery"": 585000, ""Coffee Shop"": 195000, ""Movie Ticket"": 195000, ""Gaming"": 195000}",2023-08-31
PLAN_08ea9bca,USER_04553,1768149,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_cfdb3a4c,USER_04354,1696220,"{""Food Delivery"": 1770000, ""Coffee Shop"": 590000, ""Movie Ticket"": 590000, ""Gaming"": 590000}",2023-08-31
PLAN_4ec7d626,USER_01964,1218661,"{""Food Delivery"": 960000, ""Coffee Shop"": 320000, ""Movie Ticket"": 320000, ""Gaming"": 320000}",2023-08-31
PLAN_d9da4866,USER_05697,1469598,"{""Food Delivery"": 1635000, ""Coffee Shop"": 545000, ""Movie Ticket"": 545000, ""Gaming"": 545000}",2023-08-31
PLAN_573d835a,USER_04542,469336,"{""Food Delivery"": 465000, ""Coffee Shop"": 155000, ""Movie Ticket"": 155000, ""Gaming"": 155000}",2023-08-31
PLAN_4d05b648,USER_03630,945336,"{""Food Delivery"": 795000, ""Coffee Shop"": 265000, ""Movie Ticket"": 265000, ""Gaming"": 265000}",2023-08-31
PLAN_be2f8f91,USER_04095,1438439,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_b8ab135c,USER_09053,1086798,"{""Food Delivery"": 1005000, ""Coffee Shop"": 335000, ""Movie Ticket"": 335000, ""Gaming"": 335000}",2023-08-31
PLAN_42f3fc8f,USER_08978,949805,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_d88e16e1,USER_03186,1072236,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_382c048c,USER_00032,825892,"{""Food Delivery"": 1080000, ""Coffee Shop"": 360000, ""Movie Ticket"": 360000, ""Gaming"": 360000}",2023-08-31
PLAN_c63a372e,USER_05444,1618333,"{""Food Delivery"": 1260000, ""Coffee Shop"": 420000, ""Movie Ticket"": 420000, ""Gaming"": 420000}",2023-08-31
PLAN_86f4241f,USER_04665,1014639,"{""Food Delivery"": 1020000, ""Coffee Shop"": 340000, ""Movie Ticket"": 340000, ""Gaming"": 340000}",2023-08-31
PLAN_a397a7a7,USER_09584,1509893,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_221fe61f,USER_03090,846298,"{""Food Delivery"": 870000, ""Coffee Shop"": 290000, ""Movie Ticket"": 290000, ""Gaming"": 290000}",2023-08-31
PLAN_7c3a6d2a,USER_09914,2772045,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_3deb2e5e,USER_09516,1955329,"{""Food Delivery"": 1965000, ""Coffee Shop"": 655000, ""Movie Ticket"": 655000, ""Gaming"": 655000}",2023-08-31
PLAN_5e486d49,USER_06590,651088,"{""Food Delivery"": 735000, ""Coffee Shop"": 245000, ""Movie Ticket"": 245000, ""Gaming"": 245000}",2023-08-31
PLAN_81bef936,USER_02378,1960081,"{""Food Delivery"": 1800000, ""Coffee Shop"": 600000, ""Movie Ticket"": 600000, ""Gaming"": 600000}",2023-08-31
PLAN_7a39dc95,USER_09328,868101,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_81e01d78,USER_01882,892966,"{""Food Delivery"": 1245000, ""Coffee Shop"": 415000, ""Movie Ticket"": 415000, ""Gaming"": 415000}",2023-08-31
PLAN_aef24494,USER_07865,553151,"{""Food Delivery"": 735000, ""Coffee Shop"": 245000, ""Movie Ticket"": 245000, ""Gaming"": 245000}",2023-08-31
PLAN_1bd35239,USER_02635,1545422,"{""Food Delivery"": 2055000, ""Coffee Shop"": 685000, ""Movie Ticket"": 685000, ""Gaming"": 685000}",2023-08-31
PLAN_60255b75,USER_01410,552913,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_be8d459a,USER_04961,1286874,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_9d1cdf08,USER_07635,2100319,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_ed2d6fa1,USER_09265,1654632,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_b5df273e,USER_01200,1278383,"{""Food Delivery"": 1425000, ""Coffee Shop"": 475000, ""Movie Ticket"": 475000, ""Gaming"": 475000}",2023-08-31
PLAN_a02c68f9,USER_02543,1119105,"{""Food Delivery"": 885000, ""Coffee Shop"": 295000, ""Movie Ticket"": 295000, ""Gaming"": 295000}",2023-08-31
PLAN_4da6fd6a,USER_09807,1208648,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_5befd704,USER_09963,1050561,"{""Food Delivery"": 945000, ""Coffee Shop"": 315000, ""Movie Ticket"": 315000, ""Gaming"": 315000}",2023-08-31
PLAN_b7284848,USER_08753,597883,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_20675128,USER_04078,1144597,"{""Food Delivery"": 1440000, ""Coffee Shop"": 480000, ""Movie Ticket"": 480000, ""Gaming"": 480000}",2023-08-31
PLAN_b5aa035d,USER_02116,364304,"{""Food Delivery"": 525000, ""Coffee Shop"": 175000, ""Movie Ticket"": 175000, ""Gaming"": 175000}",2023-08-31
PLAN_75dcd2e2,USER_08547,1262449,"{""Food Delivery"": 1620000, ""Coffee Shop"": 540000, ""Movie Ticket"": 540000, ""Gaming"": 540000}",2023-08-31
PLAN_511bc9a5,USER_08832,716010,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_92f98ae3,USER_08059,459034,"{""Food Delivery"": 585000, ""Coffee Shop"": 195000, ""Movie Ticket"": 195000, ""Gaming"": 195000}",2023-08-31
PLAN_40d693e3,USER_04039,1110476,"{""Food Delivery"": 1530000, ""Coffee Shop"": 510000, ""Movie Ticket"": 510000, ""Gaming"": 510000}",2023-08-31
PLAN_13581c72,USER_09146,1412001,"{""Food Delivery"": 1890000, ""Coffee Shop"": 630000, ""Movie Ticket"": 630000, ""Gaming"": 630000}",2023-08-31
PLAN_a662a8c6,USER_07565,1825973,"{""Food Delivery"": 1875000, ""Coffee Shop"": 625000, ""Movie Ticket"": 625000, ""Gaming"": 625000}",2023-08-31
PLAN_2d8daa9d,USER_00334,928876,"{""Food Delivery"": 1155000, ""Coffee Shop"": 385000, ""Movie Ticket"": 385000, ""Gaming"": 385000}",2023-08-31
PLAN_98a1338d,USER_03270,1350627,"{""Food Delivery"": 1485000, ""Coffee Shop"": 495000, ""Movie Ticket"": 495000, ""Gaming"": 495000}",2023-08-31
PLAN_6eb541e7,USER_08351,2014579,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_d521e1c5,USER_06642,1487547,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_73ebfa3e,USER_04924,1340712,"{""Food Delivery"": 1935000, ""Coffee Shop"": 645000, ""Movie Ticket"": 645000, ""Gaming"": 645000}",2023-08-31
PLAN_2b490088,USER_03094,1583481,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_30043379,USER_09869,504649,"{""Food Delivery"": 465000, ""Coffee Shop"": 155000, ""Movie Ticket"": 155000, ""Gaming"": 155000}",2023-08-31
PLAN_ca257a2c,USER_06346,627420,"{""Food Delivery"": 870000, ""Coffee Shop"": 290000, ""Movie Ticket"": 290000, ""Gaming"": 290000}",2023-08-31
PLAN_1580def5,USER_04567,1817371,"{""Food Delivery"": 1455000, ""Coffee Shop"": 485000, ""Movie Ticket"": 485000, ""Gaming"": 485000}",2023-08-31
PLAN_dd807426,USER_08830,1805620,"{""Food Delivery"": 1410000, ""Coffee Shop"": 470000, ""Movie Ticket"": 470000, ""Gaming"": 470000}",2023-08-31
PLAN_72d9788a,USER_04808,1188407,"{""Food Delivery"": 1680000, ""Coffee Shop"": 560000, ""Movie Ticket"": 560000, ""Gaming"": 560000}",2023-08-31
PLAN_5931cb2b,USER_01690,702282,"{""Food Delivery"": 825000, ""Coffee Shop"": 275000, ""Movie Ticket"": 275000, ""Gaming"": 275000}",2023-08-31
PLAN_208c3535,USER_03438,2131317,"{""Food Delivery"": 1770000, ""Coffee Shop"": 590000, ""Movie Ticket"": 590000, ""Gaming"": 590000}",2023-08-31
PLAN_6c0988ba,USER_07757,681821,"{""Food Delivery"": 585000, ""Coffee Shop"": 195000, ""Movie Ticket"": 195000, ""Gaming"": 195000}",2023-08-31
PLAN_edc577af,USER_01155,971307,"{""Food Delivery"": 1230000, ""Coffee Shop"": 410000, ""Movie Ticket"": 410000, ""Gaming"": 410000}",2023-08-31
PLAN_30480820,USER_09120,1306097,"{""Food Delivery"": 1620000, ""Coffee Shop"": 540000, ""Movie Ticket"": 540000, ""Gaming"": 540000}",2023-08-31
PLAN_d158148c,USER_08678,1206015,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_01a7d876,USER_04563,757106,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_5aa69a99,USER_00527,1294603,"{""Food Delivery"": 1200000, ""Coffee Shop"": 400000, ""Movie Ticket"": 400000, ""Gaming"": 400000}",2023-08-31
PLAN_ec4a724d,USER_06339,1054063,"{""Food Delivery"": 1155000, ""Coffee Shop"": 385000, ""Movie Ticket"": 385000, ""Gaming"": 385000}",2023-08-31
PLAN_2c05b0ce,USER_01047,731267,"{""Food Delivery"": 750000, ""Coffee Shop"": 250000, ""Movie Ticket"": 250000, ""Gaming"": 250000}",2023-08-31
PLAN_df87f309,USER_03599,2603731,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_f7403fef,USER_02504,528708,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_29bb67bc,USER_08274,1615643,"{""Food Delivery"": 1935000, ""Coffee Shop"": 645000, ""Movie Ticket"": 645000, ""Gaming"": 645000}",2023-08-31
PLAN_3009f3b0,USER_07550,2175953,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_b3f032a3,USER_04465,1118172,"{""Food Delivery"": 885000, ""Coffee Shop"": 295000, ""Movie Ticket"": 295000, ""Gaming"": 295000}",2023-08-31
PLAN_dc98d39f,USER_00761,816305,"{""Food Delivery"": 810000, ""Coffee Shop"": 270000, ""Movie Ticket"": 270000, ""Gaming"": 270000}",2023-08-31
PLAN_79de90e6,USER_01360,2114316,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_50149a5c,USER_00111,631088,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
