user_id,umur,pendapatan_bulanan,status_premium,ab_test_group,tema_aktif,avatar_aktif
USER_04592,23,9300000,False,A,Light Mode,Crypto Ninja
USER_02247,22,10000000,False,B,Light Mode,Default User
USER_09080,25,3300000,False,A,Dark Mode,Finance Wizard
USER_05419,18,9400000,False,A,Dark Mode,Default User
USER_01549,27,4400000,False,A,Light Mode,Finance Wizard
USER_04569,21,13300000,False,B,Light Mode,Finance Wizard
USER_01008,21,10500000,True,B,Light Mode,Crypto Ninja
USER_01170,20,5100000,False,A,Light Mode,Tech Robot
USER_07593,20,11500000,True,B,Light Mode,Tech Robot
USER_05157,21,14300000,False,A,Light Mode,Crypto Ninja
USER_00560,28,7600000,False,B,Dark Mode,Finance Wizard
USER_08827,18,11000000,False,A,Light Mode,Tech Robot
USER_02940,28,12200000,False,B,Dark Mode,Tech Robot
USER_05194,28,7500000,False,B,Dark Mode,Tech Robot
USER_01818,19,4300000,True,B,Light Mode,Crypto Ninja
USER_09450,26,7900000,True,A,Cute Hello Kitty,Default User
USER_02989,27,4900000,False,A,Light Mode,Default User
USER_03970,19,7900000,True,B,Cyberpunk Maskulin,Default User
USER_02123,22,14100000,True,A,Cute Hello Kitty,Default User
USER_05991,26,6200000,False,B,Light Mode,Default User
USER_05588,26,14800000,False,B,Dark Mode,Tech Robot
USER_08308,25,8800000,False,B,Dark Mode,Tech Robot
USER_04357,18,7200000,False,A,Dark Mode,Finance Wizard
USER_07202,18,10800000,False,B,Dark Mode,Tech Robot
USER_06898,26,4100000,False,B,Light Mode,Crypto Ninja
USER_02453,28,6900000,False,B,Dark Mode,Finance Wizard
USER_05927,25,14700000,False,A,Light Mode,Tech Robot
USER_02424,27,4900000,False,A,Light Mode,Finance Wizard
USER_03686,26,12300000,False,A,Light Mode,Finance Wizard
USER_00179,24,6700000,False,A,Light Mode,Default User
USER_06366,20,3200000,True,B,Dark Mode,Finance Wizard
USER_05601,20,5700000,True,B,Midnight Galaxy,Tech Robot
USER_03847,19,8500000,True,A,Dark Mode,Default User
USER_01232,22,11900000,False,B,Dark Mode,Tech Robot
USER_02561,20,12300000,False,A,Dark Mode,Default User
USER_03492,23,4200000,False,A,Light Mode,Tech Robot
USER_05132,19,10600000,False,A,Dark Mode,Default User
USER_07569,20,9500000,False,A,Light Mode,Default User
USER_02422,22,6600000,True,B,Cyberpunk Maskulin,Crypto Ninja
USER_09746,28,7800000,False,A,Light Mode,Tech Robot
USER_05322,28,13100000,False,B,Dark Mode,Finance Wizard
USER_07770,18,9500000,False,A,Dark Mode,Default User
USER_06748,18,6500000,False,B,Dark Mode,Tech Robot
USER_03897,27,8300000,True,A,Cyberpunk Maskulin,Default User
USER_03244,26,5500000,True,A,Cute Hello Kitty,Crypto Ninja
USER_09693,24,10400000,True,A,Cute Hello Kitty,Crypto Ninja
USER_01919,18,10100000,False,A,Light Mode,Crypto Ninja
USER_02566,25,13700000,False,A,Dark Mode,Crypto Ninja
USER_02087,20,6900000,False,B,Light Mode,Finance Wizard
USER_02456,25,7200000,False,B,Light Mode,Finance Wizard
USER_09369,22,5100000,False,B,Dark Mode,Default User
USER_08244,18,4900000,False,B,Light Mode,Tech Robot
USER_05131,24,3700000,True,A,Light Mode,Crypto Ninja
USER_09068,22,5800000,False,A,Dark Mode,Crypto Ninja
USER_08071,23,6900000,False,B,Dark Mode,Finance Wizard
USER_06060,23,11900000,True,B,Dark Mode,Finance Wizard
USER_03039,25,5900000,False,B,Light Mode,Crypto Ninja
USER_06675,26,11000000,False,B,Light Mode,Tech Robot
USER_08316,19,11300000,False,A,Dark Mode,Default User
USER_08247,26,14500000,False,A,Dark Mode,Default User
USER_03883,28,8400000,False,A,Dark Mode,Default User
USER_06729,27,4500000,False,A,Light Mode,Default User
USER_06069,26,7500000,True,A,Dark Mode,Tech Robot
USER_09989,27,9100000,True,A,Sunset Lo-Fi,Tech Robot
USER_06988,27,13600000,True,B,Dark Mode,Tech Robot
USER_00787,24,3600000,True,B,Midnight Galaxy,Finance Wizard
USER_05004,18,10900000,False,B,Light Mode,Crypto Ninja
USER_04365,24,7400000,False,B,Light Mode,Tech Robot
USER_02676,27,8800000,True,A,Cute Hello Kitty,Default User
USER_08510,22,14000000,False,A,Dark Mode,Tech Robot
USER_05827,23,8500000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_01226,27,7700000,False,A,Light Mode,Finance Wizard
USER_08968,24,5600000,False,A,Light Mode,Default User
USER_08748,22,8200000,False,A,Dark Mode,Finance Wizard
USER_01355,24,11600000,False,A,Light Mode,Tech Robot
USER_00357,26,11700000,False,B,Light Mode,Default User
USER_06195,20,10200000,False,A,Dark Mode,Default User
USER_08202,25,6400000,False,B,Dark Mode,Tech Robot
USER_02213,19,8000000,True,B,Cute Hello Kitty,Tech Robot
USER_09145,28,11300000,True,A,Dark Mode,Crypto Ninja
USER_07514,24,6600000,True,A,Cute Hello Kitty,Tech Robot
USER_00611,19,13500000,False,A,Light Mode,Tech Robot
USER_05064,21,11000000,True,A,Dark Mode,Tech Robot
USER_00687,24,14000000,False,B,Dark Mode,Default User
USER_07736,20,12400000,False,B,Dark Mode,Crypto Ninja
USER_04032,19,14800000,False,B,Light Mode,Default User
USER_08855,28,8600000,False,A,Dark Mode,Tech Robot
USER_00440,27,3700000,True,B,Cute Hello Kitty,Crypto Ninja
USER_09896,24,10800000,True,B,Cute Hello Kitty,Tech Robot
USER_00426,18,12400000,False,A,Dark Mode,Default User
USER_07168,25,14600000,False,B,Light Mode,Default User
USER_08798,20,12300000,False,A,Dark Mode,Tech Robot
USER_09381,19,13900000,True,B,Cute Hello Kitty,Crypto Ninja
USER_09103,20,4900000,False,B,Dark Mode,Default User
USER_01376,22,13200000,True,A,Midnight Galaxy,Tech Robot
USER_04320,28,8200000,False,B,Dark Mode,Finance Wizard
USER_04446,25,14800000,False,A,Light Mode,Tech Robot
USER_04232,27,4100000,False,A,Light Mode,Tech Robot
USER_00391,24,7800000,True,B,Midnight Galaxy,Crypto Ninja
USER_00061,24,4600000,True,B,Cyberpunk Maskulin,Tech Robot
USER_07873,24,9300000,False,A,Dark Mode,Finance Wizard
USER_09606,25,7100000,False,A,Light Mode,Tech Robot
USER_03486,18,12300000,False,A,Dark Mode,Finance Wizard
USER_09391,21,5800000,False,A,Dark Mode,Default User
USER_07076,23,4800000,False,B,Dark Mode,Tech Robot
USER_09141,26,13900000,True,B,Light Mode,Crypto Ninja
USER_02873,19,4000000,False,B,Light Mode,Tech Robot
USER_07787,18,12700000,False,A,Dark Mode,Finance Wizard
USER_04839,27,7900000,False,B,Dark Mode,Finance Wizard
USER_02145,19,10000000,True,A,Midnight Galaxy,Crypto Ninja
USER_08432,24,13700000,False,B,Dark Mode,Finance Wizard
USER_02173,20,8700000,False,B,Light Mode,Tech Robot
USER_02484,27,6300000,False,B,Light Mode,Finance Wizard
USER_00382,19,4900000,False,A,Dark Mode,Tech Robot
USER_09044,28,7900000,True,A,Cyberpunk Maskulin,Tech Robot
USER_02355,24,13100000,False,A,Light Mode,Finance Wizard
USER_06568,19,11700000,False,B,Light Mode,Crypto Ninja
USER_07608,20,3900000,False,A,Dark Mode,Default User
USER_06066,28,6100000,False,A,Dark Mode,Crypto Ninja
USER_01579,24,8100000,True,A,Light Mode,Default User
USER_05485,21,4400000,False,B,Light Mode,Crypto Ninja
USER_02835,18,13000000,True,A,Sunset Lo-Fi,Tech Robot
USER_00099,22,11300000,False,B,Light Mode,Tech Robot
USER_05669,26,3200000,False,B,Light Mode,Finance Wizard
USER_01021,25,6600000,False,B,Dark Mode,Default User
USER_06757,26,15000000,False,A,Dark Mode,Default User
USER_05853,27,6900000,True,A,Dark Mode,Finance Wizard
USER_08117,26,10100000,False,A,Dark Mode,Crypto Ninja
USER_04873,24,6900000,False,A,Dark Mode,Finance Wizard
USER_02032,21,13700000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_09217,22,8500000,False,B,Light Mode,Finance Wizard
USER_03115,18,5200000,False,A,Light Mode,Default User
USER_04527,18,13300000,True,B,Sunset Lo-Fi,Default User
USER_00590,20,4000000,False,A,Dark Mode,Crypto Ninja
USER_05141,25,13900000,True,B,Light Mode,Default User
USER_09482,19,9300000,False,B,Light Mode,Default User
USER_05939,21,3700000,True,B,Midnight Galaxy,Default User
USER_00196,19,12200000,False,B,Light Mode,Default User
USER_06751,22,12300000,False,B,Light Mode,Tech Robot
USER_05162,26,8500000,False,B,Light Mode,Finance Wizard
USER_09782,18,8900000,False,A,Light Mode,Finance Wizard
USER_06650,22,3900000,False,B,Light Mode,Tech Robot
USER_06591,26,6800000,False,A,Light Mode,Default User
USER_07729,18,5700000,True,A,Light Mode,Finance Wizard
USER_02756,26,7800000,False,A,Dark Mode,Finance Wizard
USER_04787,25,6500000,False,A,Light Mode,Finance Wizard
USER_01682,21,4200000,False,A,Dark Mode,Crypto Ninja
USER_01480,28,12500000,False,A,Light Mode,Tech Robot
USER_06211,27,6500000,False,A,Dark Mode,Crypto Ninja
USER_06277,22,13000000,False,B,Dark Mode,Crypto Ninja
USER_01307,22,5500000,False,A,Light Mode,Tech Robot
USER_01666,28,11500000,True,B,Dark Mode,Finance Wizard
USER_09597,23,3300000,False,A,Light Mode,Crypto Ninja
USER_07807,24,12400000,False,B,Dark Mode,Finance Wizard
USER_08897,25,11100000,False,B,Light Mode,Crypto Ninja
USER_00295,25,9300000,False,B,Dark Mode,Finance Wizard
USER_03290,28,6700000,True,B,Cute Hello Kitty,Default User
USER_00420,19,11700000,False,A,Dark Mode,Default User
USER_03188,26,14900000,False,B,Dark Mode,Default User
USER_02726,24,11600000,True,B,Cyberpunk Maskulin,Tech Robot
USER_01991,21,5100000,False,B,Light Mode,Default User
USER_04791,21,3100000,True,B,Dark Mode,Crypto Ninja
USER_08104,28,6000000,False,A,Light Mode,Finance Wizard
USER_04779,25,14800000,True,B,Dark Mode,Finance Wizard
USER_06204,21,4000000,False,A,Light Mode,Finance Wizard
USER_06284,23,12100000,False,B,Light Mode,Finance Wizard
USER_07644,22,7500000,False,A,Light Mode,Crypto Ninja
USER_00931,20,12500000,False,B,Light Mode,Finance Wizard
USER_09875,27,9100000,False,A,Dark Mode,Crypto Ninja
USER_09630,28,9800000,False,A,Light Mode,Crypto Ninja
USER_08035,19,9300000,True,B,Cute Hello Kitty,Finance Wizard
USER_05962,26,13100000,False,B,Dark Mode,Finance Wizard
USER_05448,27,3900000,True,B,Dark Mode,Finance Wizard
USER_09753,26,6900000,False,A,Dark Mode,Crypto Ninja
USER_05838,18,13900000,False,A,Light Mode,Tech Robot
USER_06808,27,5300000,False,B,Dark Mode,Crypto Ninja
USER_01878,20,12800000,False,B,Light Mode,Tech Robot
USER_04495,25,7300000,True,B,Sunset Lo-Fi,Finance Wizard
USER_05357,23,14100000,False,A,Dark Mode,Crypto Ninja
USER_01879,22,8900000,False,B,Dark Mode,Finance Wizard
USER_06350,22,9100000,False,A,Dark Mode,Tech Robot
USER_09852,23,11600000,False,B,Dark Mode,Tech Robot
USER_09870,24,4600000,True,A,Midnight Galaxy,Crypto Ninja
USER_08656,18,9400000,False,A,Dark Mode,Crypto Ninja
USER_08754,26,14800000,False,B,Dark Mode,Crypto Ninja
USER_01893,20,12400000,False,B,Light Mode,Crypto Ninja
USER_00848,21,12400000,False,A,Light Mode,Default User
USER_04905,27,13500000,False,A,Light Mode,Default User
USER_04636,18,8600000,False,A,Dark Mode,Finance Wizard
USER_05401,28,8400000,True,B,Cute Hello Kitty,Tech Robot
USER_02273,27,13500000,False,A,Dark Mode,Tech Robot
USER_06602,20,8200000,False,A,Light Mode,Finance Wizard
USER_05339,19,8500000,False,B,Light Mode,Finance Wizard
USER_04907,19,12700000,False,B,Light Mode,Finance Wizard
USER_06006,18,3800000,False,B,Dark Mode,Default User
USER_06670,25,5100000,False,B,Light Mode,Finance Wizard
USER_05862,20,4200000,False,B,Light Mode,Tech Robot
USER_03944,20,11800000,False,B,Dark Mode,Finance Wizard
USER_01953,23,7700000,False,B,Light Mode,Crypto Ninja
USER_05359,25,4700000,False,B,Light Mode,Tech Robot
USER_01092,26,14400000,True,A,Light Mode,Tech Robot
USER_05729,26,10500000,False,B,Dark Mode,Tech Robot
USER_02807,21,6900000,False,A,Light Mode,Default User
USER_04334,22,4600000,False,A,Dark Mode,Default User
USER_04747,19,4400000,False,A,Dark Mode,Tech Robot
USER_05649,28,13500000,False,A,Light Mode,Crypto Ninja
USER_00633,26,4400000,False,B,Light Mode,Tech Robot
USER_02122,25,10800000,True,B,Cute Hello Kitty,Default User
USER_04912,20,9200000,False,B,Dark Mode,Crypto Ninja
USER_00416,28,14800000,False,B,Dark Mode,Tech Robot
USER_03261,26,6800000,False,A,Dark Mode,Default User
USER_01316,20,4200000,False,A,Dark Mode,Crypto Ninja
USER_09466,26,11000000,False,B,Light Mode,Finance Wizard
USER_07122,19,6100000,False,B,Dark Mode,Finance Wizard
USER_03719,27,3800000,False,A,Light Mode,Tech Robot
USER_01308,26,6900000,False,B,Dark Mode,Finance Wizard
USER_00512,25,4900000,False,A,Light Mode,Default User
USER_08295,26,11900000,False,A,Dark Mode,Crypto Ninja
USER_06062,22,12000000,False,A,Light Mode,Tech Robot
USER_02420,28,11400000,False,A,Light Mode,Crypto Ninja
USER_01460,28,11100000,False,B,Dark Mode,Crypto Ninja
USER_07096,19,10600000,False,B,Dark Mode,Crypto Ninja
USER_07598,25,10900000,False,A,Light Mode,Default User
USER_02033,23,10200000,False,B,Light Mode,Tech Robot
USER_06412,25,9200000,False,B,Light Mode,Finance Wizard
USER_05749,28,10500000,False,A,Dark Mode,Crypto Ninja
USER_08405,22,7300000,False,A,Dark Mode,Crypto Ninja
USER_06031,27,6700000,False,B,Dark Mode,Crypto Ninja
USER_04383,19,11200000,False,B,Dark Mode,Default User
USER_04155,23,8900000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_07320,22,10000000,False,A,Dark Mode,Crypto Ninja
USER_00149,22,15000000,False,B,Dark Mode,Default User
USER_07966,18,12800000,False,A,Dark Mode,Default User
USER_06840,19,7700000,False,A,Dark Mode,Crypto Ninja
USER_06413,25,4700000,True,B,Cute Hello Kitty,Crypto Ninja
USER_05858,20,4500000,True,A,Cute Hello Kitty,Default User
USER_05137,27,8400000,False,A,Light Mode,Default User
USER_00795,20,6800000,False,A,Dark Mode,Crypto Ninja
USER_04702,25,9700000,False,A,Dark Mode,Default User
USER_07618,25,8800000,True,B,Cyberpunk Maskulin,Default User
USER_04130,19,11800000,True,A,Dark Mode,Crypto Ninja
USER_07721,25,12500000,False,A,Light Mode,Crypto Ninja
USER_01477,28,9100000,False,A,Light Mode,Tech Robot
USER_00361,18,13300000,False,A,Dark Mode,Finance Wizard
USER_04954,23,4200000,False,B,Light Mode,Crypto Ninja
USER_03124,25,13800000,False,A,Light Mode,Crypto Ninja
USER_00192,20,11000000,True,B,Dark Mode,Crypto Ninja
USER_06899,25,14200000,True,A,Dark Mode,Finance Wizard
USER_06669,18,13000000,False,A,Light Mode,Tech Robot
USER_05429,28,3500000,False,B,Dark Mode,Default User
USER_00282,28,11200000,False,B,Dark Mode,Finance Wizard
USER_08290,26,10600000,False,A,Dark Mode,Crypto Ninja
USER_07127,28,15000000,False,B,Light Mode,Crypto Ninja
USER_02139,26,8900000,False,A,Dark Mode,Tech Robot
USER_07067,22,11900000,False,B,Dark Mode,Tech Robot
USER_07253,27,4300000,True,B,Cyberpunk Maskulin,Tech Robot
USER_01855,21,12400000,False,B,Light Mode,Default User
USER_08634,28,8300000,False,B,Light Mode,Finance Wizard
USER_08888,23,3300000,False,A,Light Mode,Finance Wizard
USER_03873,24,6800000,False,B,Dark Mode,Tech Robot
USER_06085,22,10100000,True,A,Light Mode,Default User
USER_07198,28,5400000,False,A,Dark Mode,Finance Wizard
USER_00855,27,10600000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_05925,26,6100000,False,A,Dark Mode,Crypto Ninja
USER_07087,20,8800000,False,B,Dark Mode,Crypto Ninja
USER_01988,24,13100000,False,B,Light Mode,Finance Wizard
USER_01286,27,9200000,False,B,Light Mode,Tech Robot
USER_00117,27,6700000,False,A,Light Mode,Crypto Ninja
USER_05850,28,14900000,False,A,Light Mode,Tech Robot
USER_01907,22,12100000,False,B,Light Mode,Default User
USER_03782,24,8200000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_05028,19,12300000,False,B,Dark Mode,Default User
USER_00570,21,9600000,False,B,Dark Mode,Tech Robot
USER_06304,19,5700000,False,B,Dark Mode,Finance Wizard
USER_00143,24,3200000,False,B,Dark Mode,Tech Robot
USER_03601,19,13800000,False,B,Dark Mode,Crypto Ninja
USER_05031,28,14700000,False,A,Light Mode,Crypto Ninja
USER_08998,18,12700000,True,B,Light Mode,Tech Robot
USER_09485,26,10900000,False,A,Dark Mode,Crypto Ninja
USER_02965,18,5100000,False,A,Dark Mode,Crypto Ninja
USER_02459,25,12500000,False,A,Light Mode,Default User
USER_06559,19,6700000,False,B,Light Mode,Finance Wizard
USER_05835,25,10100000,False,A,Light Mode,Tech Robot
USER_09978,20,14800000,False,A,Light Mode,Default User
USER_04783,23,10100000,False,A,Dark Mode,Crypto Ninja
USER_02026,20,9100000,True,B,Midnight Galaxy,Default User
USER_00600,24,8600000,False,B,Light Mode,Finance Wizard
USER_05694,27,3500000,False,B,Light Mode,Tech Robot
USER_01911,26,10700000,False,B,Dark Mode,Finance Wizard
USER_03501,19,6100000,False,A,Dark Mode,Finance Wizard
USER_05353,22,12800000,False,A,Dark Mode,Default User
USER_00800,23,3900000,False,B,Light Mode,Default User
USER_07018,21,3200000,True,A,Midnight Galaxy,Finance Wizard
USER_08537,21,8800000,False,A,Light Mode,Crypto Ninja
USER_08804,21,10500000,False,A,Light Mode,Tech Robot
USER_06752,19,7800000,False,A,Light Mode,Crypto Ninja
USER_08406,21,8800000,False,A,Dark Mode,Crypto Ninja
USER_09473,28,6000000,False,B,Dark Mode,Tech Robot
USER_05263,18,12200000,False,A,Light Mode,Default User
USER_03537,23,9800000,False,B,Dark Mode,Crypto Ninja
USER_08302,18,9100000,True,A,Sunset Lo-Fi,Default User
USER_07549,27,8100000,False,A,Dark Mode,Tech Robot
USER_09695,23,11800000,False,A,Light Mode,Crypto Ninja
USER_02911,18,7000000,False,B,Light Mode,Default User
USER_06334,23,6000000,False,A,Dark Mode,Default User
USER_02782,27,11400000,False,B,Dark Mode,Crypto Ninja
USER_07751,25,11300000,False,B,Light Mode,Tech Robot
USER_08710,28,13200000,False,B,Dark Mode,Finance Wizard
USER_03934,19,5100000,False,A,Light Mode,Default User
USER_00568,19,3300000,False,A,Light Mode,Tech Robot
USER_02449,21,4200000,False,A,Light Mode,Crypto Ninja
USER_08814,28,7400000,False,B,Light Mode,Default User
USER_09935,20,7100000,False,A,Light Mode,Default User
USER_02601,21,14300000,False,B,Light Mode,Default User
USER_03557,24,7800000,True,B,Sunset Lo-Fi,Tech Robot
USER_05738,28,4900000,False,A,Light Mode,Default User
USER_06185,18,14500000,False,A,Dark Mode,Default User
USER_03904,23,10600000,False,B,Dark Mode,Crypto Ninja
USER_00308,20,11000000,False,A,Light Mode,Default User
USER_04270,28,8300000,False,A,Light Mode,Tech Robot
USER_00088,27,6500000,True,B,Dark Mode,Crypto Ninja
USER_01055,24,12600000,False,A,Light Mode,Finance Wizard
USER_05692,27,3000000,False,B,Light Mode,Crypto Ninja
USER_08589,19,4400000,False,B,Light Mode,Default User
USER_00553,19,10600000,True,B,Cute Hello Kitty,Finance Wizard
USER_06054,21,4600000,False,A,Dark Mode,Crypto Ninja
USER_03357,18,5300000,False,A,Dark Mode,Default User
USER_02348,20,8700000,False,B,Light Mode,Crypto Ninja
USER_01968,26,10100000,False,A,Light Mode,Tech Robot
USER_06795,24,14300000,False,A,Dark Mode,Default User
USER_01782,24,12000000,False,A,Light Mode,Tech Robot
USER_08437,28,13800000,False,A,Dark Mode,Default User
USER_04482,21,5200000,True,A,Dark Mode,Tech Robot
USER_03401,19,7500000,False,B,Light Mode,Finance Wizard
USER_03450,21,10100000,False,A,Light Mode,Tech Robot
USER_07167,23,3700000,True,A,Light Mode,Crypto Ninja
USER_07590,28,8800000,False,B,Light Mode,Default User
USER_09040,28,11900000,False,B,Dark Mode,Crypto Ninja
USER_00240,20,14000000,False,A,Dark Mode,Tech Robot
USER_09373,18,8800000,False,A,Dark Mode,Default User
USER_03382,25,4200000,False,B,Dark Mode,Tech Robot
USER_04367,22,6800000,False,B,Dark Mode,Finance Wizard
USER_08163,22,13000000,False,B,Dark Mode,Finance Wizard
USER_02738,28,14200000,False,B,Light Mode,Finance Wizard
USER_03035,21,5700000,False,A,Dark Mode,Tech Robot
USER_00932,23,11800000,False,B,Light Mode,Tech Robot
USER_03128,20,9000000,False,A,Light Mode,Finance Wizard
USER_05436,26,4500000,True,B,Midnight Galaxy,Tech Robot
USER_06872,22,14800000,True,B,Dark Mode,Crypto Ninja
USER_03326,20,3100000,False,B,Light Mode,Tech Robot
USER_09029,28,14700000,False,A,Light Mode,Crypto Ninja
USER_09624,18,11100000,True,A,Cute Hello Kitty,Finance Wizard
USER_07350,27,4600000,False,B,Light Mode,Tech Robot
USER_06544,23,5900000,True,B,Dark Mode,Finance Wizard
USER_05711,19,13200000,False,B,Dark Mode,Default User
USER_09951,20,4200000,False,A,Dark Mode,Tech Robot
USER_09492,18,12500000,False,A,Dark Mode,Tech Robot
USER_01990,26,14300000,False,B,Light Mode,Finance Wizard
USER_05847,25,12200000,True,A,Cute Hello Kitty,Finance Wizard
USER_06210,19,13900000,False,B,Dark Mode,Finance Wizard
USER_00052,28,12300000,False,A,Light Mode,Default User
USER_01249,25,11100000,False,B,Light Mode,Default User
USER_02929,26,4200000,False,B,Dark Mode,Finance Wizard
